N1,N2,D,C_real1,C_real2
0.0,0.0,0.0,403.1468362033699,413.24581903447915
0.0,0.0,0.0,404.1751528247331,412.16465710480145
0.0,0.0,0.0,405.73975352123915,412.48729075235184
0.0,0.0,0.0,406.35588873873724,412.37369124208266
0.0,0.0,0.0,407.17109669691826,410.3164168984632
1.0,0.0,0.0,412.141403360616,409.5302745179806
1.0,0.0,0.0,417.2393314887407,409.3427746224004
1.0,0.0,0.0,422.58942284285894,408.37289811316856
1.0,0.0,0.0,429.0755168626737,410.5773797634512
1.0,0.0,0.0,433.4126025545516,410.422244018281
1.0,0.0,0.0,438.1759808080634,411.5529864669207
1.0,0.0,0.0,444.47361905740496,410.2005118734495
1.0,0.0,0.0,448.15713309994544,409.01962117910386
1.0,0.0,0.0,451.2828574410866,407.28416812602114
1.0,0.0,0.0,455.8324193763724,406.0598678284247
1.0,0.0,0.0,461.44842248688434,406.9270610788867
1.0,0.0,0.0,464.4424652628598,405.84746790640486
1.0,0.0,0.0,467.8048488688763,407.2183163811871
1.0,0.0,0.0,470.87758224364245,405.67707850016797
1.0,0.0,0.0,474.699794120989,406.03051277041027
1.0,0.0,0.0,477.85337044274075,407.6281551668454
1.0,0.0,0.0,481.85580145123834,408.0369958413935
1.0,0.0,0.0,484.6986129028767,407.95052987078736
1.0,0.0,0.0,488.19486681207337,405.6357758911368
1.0,0.0,0.0,492.0770419476822,403.83899130836835
1.0,0.0,0.0,495.57886262221547,402.3957016625639
1.0,0.0,0.0,501.0716471640179,402.7792115715338
1.0,0.0,0.0,505.3186376348489,403.75482396459853
1.0,0.0,0.0,507.3128055593611,401.51827310383925
1.0,2.0,0.0,510.2677407906708,412.49844328692353
1.0,2.0,0.0,513.6069898928844,423.19416818220054
1.0,2.0,0.0,517.7491047957907,431.4442713801576
1.0,2.0,0.0,521.1842471141566,443.0253867707862
1.0,2.0,0.0,523.7177922519979,450.4290927038297
1.0,2.0,0.0,526.5568321154722,459.28127629167153
1.0,2.0,0.0,530.009585100535,467.56692636845685
1.0,2.0,0.0,533.0877154383236,474.39844752062544
1.0,2.0,0.0,536.8866738104874,484.92802661880006
1.0,2.0,0.0,541.0792926699969,492.190849208282
1.0,2.0,0.0,544.2334110123609,497.8729047087375
1.0,2.0,0.0,547.3067352626523,506.38681147252083
1.0,2.0,0.0,549.0604200654649,515.1757237427214
1.0,2.0,0.0,551.9286437231682,524.4214754370987
1.0,2.0,0.0,554.7495154232741,532.8176874866928
1.0,2.0,0.0,555.4612686018147,539.6876310513388
1.0,2.0,0.0,557.6376765483275,547.9049347538894
1.0,2.0,0.0,560.2570798793508,557.1969838312765
1.0,2.0,0.0,561.9800043950748,564.6024570963899
1.0,2.0,0.0,564.8080074766328,571.899300377616
1.0,2.0,0.0,567.8385590525612,578.7431567550459
1.0,2.0,0.0,571.7522275696346,585.7315146650849
1.0,2.0,0.0,575.3058686277673,592.901259290812
1.0,2.0,0.0,579.1853983353417,598.5920289999491
1.0,2.0,0.0,582.0338215450795,605.1611655581354
1.0,2.0,0.0,584.5578423269378,613.2534258963052
1.0,2.0,0.0,585.6790734767917,618.7038991895643
1.0,2.0,0.0,586.9285453217328,625.6447034503101
1.0,2.0,0.0,587.2764963746746,632.3179104748033
1.0,2.0,0.0,588.2261610155273,637.644378577244
1.0,2.0,0.0,590.0830090726727,644.4108922656039
1.0,2.0,0.0,591.6596773162896,650.1983571052846
1.0,2.0,0.0,593.8014766081534,656.1141075327802
1.0,2.0,0.0,593.2802457249152,661.7799826817868
1.0,2.0,0.0,595.5345058338193,668.8825626921438
1.0,2.0,0.0,599.721169079535,675.4429640444949
1.0,2.0,0.0,601.880165531018,680.2708343215531
1.0,2.0,0.0,604.0194070876413,686.7672780402196
1.0,2.0,0.0,607.3065087637985,691.5025096646124
1.0,2.0,0.0,609.5175127288734,697.8613804847317
1.0,2.0,0.0,613.3239055748722,703.5607063954402
1.0,2.0,0.0,614.672780075982,708.2274593415974
1.0,2.0,0.0,616.1888023253795,712.8585725682779
1.0,2.0,0.0,618.8691759089453,719.1383299320415
1.0,2.0,0.0,621.4112642466257,725.4431720721069
1.0,2.0,0.0,622.7403586524537,730.8378276418807
1.0,2.0,0.0,624.1226875660258,735.8108214465162
1.0,2.0,0.0,627.0975211288849,740.6322356791184
1.0,2.0,0.0,626.9397872288472,745.1564014417645
1.0,2.0,0.0,627.9410572389402,748.3519216861326
1.0,2.0,0.0,628.8519865556178,753.9668567996933
1.0,2.0,0.0,632.225232276433,758.0432330356876
1.0,2.0,0.0,634.870207629809,763.7249886408655
1.0,2.0,0.0,635.3162170285016,768.1008963254943
1.0,2.0,0.0,636.8747982814974,772.6189838801463
1.0,2.0,0.0,636.8636696824917,776.5448126972199
1.0,2.0,0.0,639.5082169873314,782.0191625629203
1.0,2.0,0.0,642.8894667591155,785.8088551333836
1.0,2.0,0.0,646.2585517023998,790.5447080296985
1.0,2.0,0.0,646.3497584154669,795.3038605349797
1.0,2.0,0.0,647.4511861071036,799.7444247889581
1.0,2.0,0.0,648.7891876116321,804.8042038193096
1.0,2.0,0.0,650.4699249730851,808.293620727711
1.0,2.0,0.0,652.8356655626819,812.2676144974635
1.0,2.0,0.0,653.7896061273938,817.2014426931225
1.0,2.0,0.0,654.7378286295979,820.1428743530989
1.0,2.0,0.0,655.5425916338451,822.2098541039804
1.0,2.0,0.0,656.3229128523299,827.5709167219884
1.0,2.0,0.0,656.7410332281737,830.9945238710308
1.0,2.0,0.0,656.9559878708553,833.7439993705466
1.0,2.0,0.0,659.7971282232419,837.9574071043832
1.0,2.0,0.0,660.4680812285324,841.21610583502
1.0,2.0,0.0,660.9158040728133,843.6329108706302
1.0,2.0,0.0,661.2699619204803,845.8985603238727
1.0,2.0,0.0,662.8614903631947,849.6222464873637
1.0,2.0,0.0,664.5935712565073,852.5217151770656
1.0,2.0,0.0,664.4545506312231,855.47885083385
1.0,2.0,0.0,664.7544629301195,859.3369449036591
1.0,2.0,0.0,666.5341714127609,862.9991997788387
1.0,2.0,0.0,667.3842555534627,864.0467275802614
1.0,2.0,0.0,669.528050585773,868.1156855294739
1.0,2.0,0.0,669.2004008534842,871.0332786558199
1.0,2.0,0.0,671.5574802976461,872.6902230485666
1.0,2.0,0.0,674.4529336118022,875.0497045035664
1.0,2.0,0.0,674.4613462681649,879.0950202060509
1.0,2.0,0.0,675.8435918845905,881.0508230674529
1.0,2.0,0.0,677.7909331903959,881.6740863618886
1.0,2.0,0.0,680.6432587225382,883.4288418529384
1.0,2.0,0.0,681.9223796979002,885.5760074717584
1.0,2.0,0.0,683.3334297449641,888.9766394547285
1.0,2.0,0.0,683.4651854035243,892.2227095710813
1.0,2.0,0.0,684.1279318989498,893.9427518935134
1.0,2.0,0.0,684.851784133254,895.319187189728
1.0,2.0,0.0,684.9938072011794,898.6280658186816
1.0,2.0,0.0,685.7817113094026,902.0765436706945
1.0,2.0,0.0,687.1430374664512,903.3031323869203
1.0,2.0,0.0,686.1541805717588,904.8501834881074
1.0,2.0,0.0,687.3446903554752,907.0675476527827
1.0,2.0,0.0,687.4241472368275,910.25462388095
1.0,2.0,0.0,686.5898920006147,911.1193274589057
1.0,2.0,0.0,687.64286815841,915.4217712642618
1.0,2.0,0.0,688.9699381673557,916.4574261325446
1.0,2.0,0.0,690.4555337228046,919.1664738268471
1.0,2.0,0.0,692.2652685845977,920.7404012454632
1.0,2.0,0.0,692.3100382492131,922.8190373734714
1.0,2.0,0.0,693.5711715536839,926.344478061623
1.0,2.0,0.0,696.4900261617487,927.4834676504223
1.0,2.0,0.0,696.7506975838121,929.2766491135868
1.0,2.0,0.0,697.2821909649901,931.5907636025235
1.0,2.0,0.0,698.5430038782475,933.6404905596734
1.0,2.0,0.0,700.644027597786,935.2422747901771
1.0,2.0,0.0,700.3181574918552,935.4184411940547
1.0,2.0,0.0,700.020345538528,936.1078063712779
1.0,2.0,0.0,698.8727039855328,938.4932895847151
1.0,2.0,0.0,699.8145018466273,939.7534769279024
1.0,2.0,0.0,699.6673343149617,939.83629042259
1.0,2.0,0.0,699.4927736595719,943.346486166762
1.0,2.0,0.0,698.0334441276069,945.0942456791369
1.0,2.0,0.0,699.5536402379945,946.8069034221159
1.0,2.0,0.0,699.990783976795,949.1256205509491
1.0,2.0,0.0,699.636728793837,951.1951464014796
1.0,2.0,0.0,701.8244336512461,951.6342864013486
1.0,2.0,0.0,701.7270435927995,953.2459026278109
1.0,2.0,0.0,703.4422295937541,956.0348435261113
1.0,2.0,0.0,704.823815717298,956.7722254854161
1.0,2.0,0.0,704.3889941792389,958.4116722694074
1.0,2.0,0.0,705.4754395715572,958.6809221960815
0.0,2.0,0.0,701.206303945982,960.3797403458708
0.0,2.0,0.0,697.9924468164244,960.7243081006769
0.0,2.0,0.0,694.3422565037209,960.8814358206945
0.0,2.0,0.0,689.7670758560646,962.1233983555104
0.0,2.0,0.0,687.2108422986208,966.7334952968963
0.0,2.0,0.0,683.4357479924441,968.4482617107739
0.0,2.0,0.0,680.476765900986,968.2748690482485
0.0,2.0,0.0,677.3230759173492,968.2212080490086
0.0,2.0,0.0,675.0832398840241,970.8504835610737
0.0,2.0,0.0,671.7542982127143,971.1852605497951
0.0,2.0,0.0,669.6454399727432,972.5777390539128
0.0,2.0,0.0,666.0139342146571,974.2656840157179
0.0,2.0,0.0,660.6196303801524,975.7719464281969
0.0,2.0,0.0,658.0215963934061,977.1592158973511
0.0,2.0,0.0,654.6156688124883,977.2290319232595
0.0,2.0,0.0,651.7626019724139,978.4484520283725
0.0,2.0,0.0,648.3219125795019,978.8818344791067
0.0,2.0,0.0,645.7838149227574,981.115231409711
0.0,2.0,0.0,642.820535289599,982.9599205944883
0.0,2.0,0.0,640.8443899429017,985.4635435455116
0.0,2.0,0.0,637.8019933978129,986.123643217761
0.0,2.0,0.0,634.1683392781723,986.9972139320238
0.0,2.0,0.0,631.5606094718823,988.7776087835165
0.0,2.0,0.0,628.0176753081208,989.7385852090132
0.0,2.0,0.0,623.9625510712916,991.7947495280831
0.0,2.0,0.0,620.5794839509011,992.9079172146766
0.0,2.0,0.0,616.923750062372,993.3436939825244
0.0,2.0,0.0,613.3603176512304,995.7720851864904
0.0,2.0,0.0,610.9016883959113,996.2866474761086
0.0,2.0,0.0,607.1759057132333,996.3466630899903
0.0,2.0,0.0,605.0261429473031,998.6782174042756
0.0,2.0,0.0,600.9135140471209,998.3873455097532
0.0,2.0,0.0,598.1214970057838,998.3857941443647
0.0,2.0,0.0,593.8907567791073,999.029052684726
0.0,2.0,0.0,592.1385762743605,998.0613672389709
0.0,2.0,0.0,589.8733801978843,999.6491968479751
0.0,2.0,0.0,588.4153826391342,999.8248123850874
0.0,2.0,0.0,588.3053103752264,1000.9711441743551
0.0,2.0,0.0,585.0823303351474,1002.5282101178362
0.0,2.0,0.0,581.6009532911839,1003.9681105397473
0.0,2.0,0.0,578.0372518049296,1005.2767642978366
0.0,2.0,0.0,575.2103707727273,1006.9026613835431
0.0,2.0,0.0,573.7545849162855,1007.8146370915125
0.0,2.0,0.0,571.6409586286787,1009.3503737400603
0.0,2.0,0.0,567.7007117514371,1010.2049630561663
0.0,2.0,0.0,566.0411380277877,1011.1715342514924
0.0,2.0,0.0,564.8218801756607,1015.2612890790962
0.0,2.0,0.0,562.9167740500827,1016.3864298682272
0.0,2.0,0.0,561.0788605920434,1018.2598318323313
0.0,2.0,0.0,557.099048172535,1020.2267009127889
0.0,2.0,0.0,554.5218836859698,1018.1979314534781
0.0,2.0,0.0,551.589545901097,1018.2867670962061
0.0,2.0,0.0,549.976645182286,1018.4998770065984
0.0,2.0,0.0,549.0123364603104,1018.7186786333301
0.0,2.0,0.0,547.18366015434,1016.8246765847193
0.0,2.0,0.0,545.9328903354287,1018.1129071206311
0.0,2.0,0.0,543.7954041677172,1016.4919491978278
0.0,2.0,0.0,540.7746641596615,1018.4454350531389
0.0,2.0,0.0,538.5345077229015,1018.0264988728972
0.0,2.0,0.0,536.1165310061341,1018.9574935159796
0.0,2.0,0.0,533.9697804505736,1018.3212582348167
0.0,2.0,0.0,530.9382224366813,1018.4542889020995
0.0,2.0,0.0,530.462612838565,1018.5420256191122
0.0,2.0,0.0,529.8759727410061,1018.9512422094896
0.0,2.0,0.0,528.5647452939056,1019.3568712162094
0.0,2.0,0.0,527.1615076555031,1020.6019310404689
0.0,2.0,0.0,526.2353783661088,1020.2213509721546
0.0,2.0,0.0,524.9644537099146,1020.3480801002693
0.0,2.0,0.0,524.0703025101259,1020.7277919232898
0.0,2.0,1.0,572.2895748522579,970.2738042585561
0.0,2.0,1.0,609.8832453338586,933.2348863125322
0.0,2.0,1.0,637.719966807367,904.5021314610659
0.0,2.0,1.0,661.1294564894387,880.0486345217097
0.0,2.0,1.0,677.2999442961464,862.0435842207527
0.0,2.0,1.0,690.6452595861618,846.1273756927765
0.0,2.0,1.0,702.37969656978,832.8616735805016
0.0,2.0,1.0,709.9053654228821,822.1692704518041
0.0,2.0,1.0,716.3718152607909,815.1988773127823
0.0,2.0,1.0,721.9119502993774,809.4955907544125
0.0,2.0,1.0,725.4974548482007,804.7352622648064
0.0,2.0,1.0,727.8487330185072,802.7381279024482
0.0,2.0,1.0,730.6146686661053,797.2531311298287
0.0,2.0,1.0,731.2499870860328,796.231790727983
0.0,2.0,1.0,731.4129303563117,793.3524387120473
0.0,2.0,1.0,733.0393129517739,790.1615776134317
0.0,2.0,1.0,734.8225544208273,790.2760109626006
0.0,2.0,1.0,734.5208225847136,790.005820799842
0.0,2.0,1.0,734.1602870560475,787.6092837569596
0.0,2.0,1.0,734.7384675087827,786.6881761744071
0.0,2.0,1.0,734.316325961363,786.5349069076657
0.0,2.0,1.0,733.0542575205093,784.6593592687191
0.0,2.0,1.0,732.1410844435476,784.4873223728559
0.0,2.0,1.0,733.1974941743529,784.152329190071
0.0,2.0,1.0,731.999414792206,783.4273288829594
0.0,2.0,1.0,732.6198684931067,780.9161475620947
0.0,2.0,1.0,731.6385052695621,781.0186397843335
0.0,2.0,1.0,732.3055953020893,780.6205815316449
0.0,2.0,1.0,732.694585670427,780.403870242088
0.0,2.0,1.0,732.6250140598851,779.817626871895
0.0,2.0,1.0,731.4834679009899,779.1555528671444
0.0,2.0,1.0,730.8755094344453,781.0187857851503
0.0,2.0,1.0,731.186945153411,780.2784812309606
0.0,2.0,1.0,730.8963170842787,779.5499453343384
0.0,2.0,1.0,730.5259682408074,779.5360383378456
0.0,2.0,1.0,730.4396409016687,779.7530704536669
0.0,2.0,1.0,729.7192131498734,779.4756660299734
0.0,2.0,1.0,730.6262264447056,777.6536267654499
0.0,2.0,1.0,730.5373430787236,777.5331497801158
0.0,2.0,1.0,729.944116331018,776.6834108868348
0.0,2.0,1.0,727.8139739346942,777.5080515305854
0.0,2.0,1.0,726.933248298631,775.6356524604532
0.0,2.0,1.0,727.5574034621054,773.298602568011
0.0,2.0,1.0,728.1814334459773,773.5592227440329
0.0,2.0,1.0,728.3945804908911,773.254054635519
0.0,2.0,1.0,726.7372626242588,771.2805334221952
0.0,2.0,1.0,727.7473427879751,770.7850573942072
0.0,2.0,1.0,726.618222956525,772.5016728287052
0.0,2.0,1.0,725.6758921252325,772.0878430640707
0.0,2.0,1.0,725.19495039798,771.7278705796796
0.0,4.0,1.0,723.9308762950333,780.9384467967067
0.0,4.0,1.0,726.0581592470472,790.2847061787076
0.0,4.0,1.0,724.6128162392228,796.0492492535163
0.0,4.0,1.0,727.2209040703258,802.8519129250661
0.0,4.0,1.0,729.5011649585211,810.2887726464459
0.0,4.0,1.0,730.8531489272923,817.2552723354877
0.0,4.0,1.0,734.6621549578351,822.9046369768837
0.0,4.0,1.0,738.7198407343618,828.5829599067534
0.0,4.0,1.0,742.3750232484217,832.6256455590637
0.0,4.0,1.0,747.0460314651879,837.2863014303038
0.0,4.0,1.0,749.6100795010296,843.0525940871239
0.0,4.0,1.0,754.9209442700561,848.5039915964345
0.0,4.0,1.0,759.0351318298171,852.7686597307589
0.0,4.0,1.0,762.6414152610007,855.6309477327073
0.0,4.0,1.0,766.5662193364665,859.6740387698687
0.0,4.0,1.0,769.7157465732125,865.2978410542981
0.0,4.0,1.0,772.1123050628862,867.9448192864005
0.0,4.0,1.0,775.4425006958589,872.633600969923
0.0,4.0,1.0,779.2733827283542,875.5000486430989
0.0,4.0,1.0,782.3214572993032,877.9803860120943
0.0,4.0,1.0,784.8479084402217,882.2603245628854
0.0,4.0,1.0,789.4253219862748,886.2752120738954
0.0,4.0,1.0,792.6065713239743,891.8080117619494
0.0,4.0,1.0,795.6563047010632,892.4569338695652
0.0,4.0,1.0,799.109413192484,895.527136318166
0.0,4.0,1.0,803.5208849469885,897.4350262659519
0.0,4.0,1.0,807.4503410291244,902.2899391337145
0.0,4.0,1.0,809.9706209561472,904.5314638409114
0.0,4.0,1.0,811.5742855510907,907.7483485894243
0.0,4.0,1.0,815.8754913391713,911.2816577138946
0.0,4.0,1.0,820.0115987720085,915.487963152491
0.0,4.0,1.0,823.3865037039328,919.1607792424526
0.0,4.0,1.0,825.6615164880504,921.0050334713576
0.0,4.0,1.0,829.0518116203891,922.8375845724198
0.0,4.0,1.0,832.5663149544466,926.9914949058622
0.0,4.0,1.0,835.9238744905089,928.9066729371232
0.0,4.0,1.0,837.9348203625481,933.0401595073519
0.0,4.0,1.0,840.078196152394,935.6233405132103
0.0,4.0,1.0,842.7726427905179,938.0874973862567
0.0,4.0,1.0,846.7589079979892,939.9459063553737
0.0,4.0,1.0,847.9658313609826,943.9797540756938
0.0,4.0,1.0,851.0707503154176,946.9443946252437
0.0,4.0,1.0,853.8726754080315,949.9304873400588
0.0,4.0,1.0,857.9351040350684,953.4420751567819
0.0,4.0,1.0,860.343320511934,955.2375945950603
0.0,4.0,1.0,863.3224663480004,957.6267748077091
0.0,4.0,1.0,866.3688564785573,959.1210036281756
0.0,4.0,1.0,866.3238395156642,961.9089937288687
0.0,4.0,1.0,869.668742965591,964.5648586062082
0.0,4.0,1.0,873.7727662939016,967.4590030049839
0.0,4.0,1.0,875.6464650986918,970.5639201948325
0.0,4.0,1.0,877.9185788786232,973.7690008773702
0.0,4.0,1.0,880.572830186279,976.0309342999925
0.0,4.0,1.0,883.1377718971506,977.8991649105999
0.0,4.0,1.0,883.8702719158945,979.81227810887
0.0,4.0,1.0,883.9338701854875,982.0186963186958
0.0,4.0,1.0,887.4752636624365,985.5310365428558
0.0,4.0,1.0,890.3427884005138,986.2259972255326
0.0,4.0,1.0,890.9863908678078,989.7920565408648
0.0,4.0,1.0,892.0758913070617,991.9601325288772
0.0,4.0,1.0,892.3769075609638,993.0408170495592
0.0,4.0,1.0,895.7408684076429,994.404049645329
0.0,4.0,1.0,898.1295330640183,994.7969618725853
0.0,4.0,1.0,899.4176667807724,997.2168931340815
0.0,4.0,1.0,902.1420543521045,998.3181286734161
0.0,4.0,1.0,904.434357807561,998.7990469381376
0.0,4.0,1.0,907.3266022197053,1001.6415666904362
0.0,4.0,1.0,908.3683488780854,1003.2874676300828
0.0,4.0,1.0,911.2829828221978,1004.1044152096092
0.0,4.0,1.0,914.9304580982285,1007.2713347000893
0.0,4.0,1.0,916.1617129393904,1009.9069491371974
0.0,4.0,1.0,919.4560073498933,1010.1397308247323
0.0,4.0,1.0,921.3517637965919,1011.7749123282825
0.0,4.0,1.0,922.3572657445035,1014.2662803772148
0.0,4.0,1.0,923.2357309941248,1014.4616323031163
0.0,4.0,1.0,923.087622796733,1016.1023823515864
0.0,4.0,1.0,925.1716857326726,1017.5354940906064
0.0,4.0,1.0,926.3778958673395,1019.0052844223959
0.0,4.0,1.0,929.0342792434444,1020.9879196317044
0.0,4.0,1.0,929.54821804648,1022.188952142178
0.0,4.0,1.0,932.0737572396355,1023.011742288301
0.0,4.0,1.0,932.7917135107887,1024.5477033826835
0.0,4.0,1.0,932.9105259291304,1026.9062568943984
0.0,4.0,1.0,932.1269672643735,1029.5544620507874
0.0,4.0,1.0,933.4526538714003,1029.1118140246956
0.0,4.0,1.0,935.2990435595547,1028.3979971962015
0.0,4.0,1.0,937.1168036113287,1030.4357558734102
0.0,4.0,1.0,937.8160364376109,1031.2584288663975
0.0,4.0,1.0,940.0417799286754,1031.7745684682714
0.0,4.0,1.0,941.1369344107885,1033.4722876087149
0.0,4.0,1.0,943.8133755585784,1034.2335927552604
0.0,4.0,1.0,944.732877908361,1036.8100745536683
0.0,4.0,1.0,943.2128778720382,1037.7812464605663
0.0,4.0,1.0,942.6119012359203,1036.9176168581016
0.0,4.0,1.0,945.8602644004221,1038.1445608505157
0.0,4.0,1.0,948.384277079402,1039.1025527183317
0.0,4.0,1.0,949.7707932194991,1040.0125200930263
0.0,4.0,1.0,950.0014525617696,1041.3135210281544
0.0,4.0,1.0,951.010969892265,1044.095880803755
0.0,4.0,1.0,951.8574684289572,1045.5057907264065
0.0,4.0,1.0,952.6875152609159,1046.6032397367403
0.0,4.0,1.0,952.4775982745097,1048.6040409569944
0.0,4.0,1.0,953.2822024315974,1049.3038695520627
0.0,4.0,1.0,954.3709856097541,1050.9467926743205
0.0,4.0,1.0,956.2346658729282,1051.538003280527
0.0,4.0,1.0,957.5964802447035,1052.5780389354195
0.0,4.0,1.0,959.4872335344988,1053.798172092533
0.0,4.0,1.0,961.8112259293365,1056.178530167856
0.0,4.0,1.0,963.4352033156333,1055.5765128138423
0.0,4.0,1.0,965.9456474203815,1058.6786437385113
0.0,4.0,1.0,966.3656620278247,1059.1111651951849
