Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy,DerivCO2
2023,5,9,6,50,26.5,747,21,46,52,506.33,4,6,1,0,0,-0.67
2023,5,9,6,55,26.6,747,21,45,54,505.5,4,6,1,0,0,-0.83
2023,5,9,7,0,26.6,748,21,47,54,505.33,4,6,1,0,0,-0.17
2023,5,9,7,5,26.6,747,20,46,52,505.5,4,6,1,0,0,0.17
2023,5,9,7,10,26.6,748,21,46,52,505,4,6,1,0,0,-0.5
2023,5,9,7,15,26.6,748,20,47,54,503.67,4,6,1,0,0,-1.33
2023,5,9,7,20,26.7,748,20,46,54,504,4,6,1,0,0,0.33
2023,5,9,7,25,26.7,748,20,47,54,504.33,4,6,1,0,0,0.33
2023,5,9,7,30,26.7,748,20,46,54,502,4,6,1,0,0,-2.33
2023,5,9,7,35,26.7,748,20,46,55,502.67,4,6,1,0,0,0.67
2023,5,9,7,40,26.7,748,20,45,50,503.5,4,6,1,0,0,0.83
2023,5,9,7,45,26.8,748,20,46,55,501.67,4,6,1,0,0,-1.83
2023,5,9,7,50,26.8,748,20,46,53,501,4,6,1,0,0,-0.67
2023,5,9,7,55,26.8,748,20,46,52,501,4,6,1,0,0,0
2023,5,9,8,5,26.8,748,20,47,55,501.33,4,6,1,0,0,0.33
2023,5,9,8,10,26.9,748,20,45,52,500.5,4,6,1,0,0,-0.83
2023,5,9,8,15,26.9,748,20,46,52,498.67,4,6,1,0,0,-1.83
2023,5,9,8,20,26.9,748,20,46,52,499,4,6,1,0,0,0.33
2023,5,9,8,25,27,748,20,46,54,499,4,6,1,0,0,0
2023,5,9,8,30,27,748,20,46,52,498.5,4,6,1,0,0,-0.5
2023,5,9,8,35,27,748,20,46,53,498,4,6,1,0,0,-0.5
2023,5,9,8,40,27,748,20,47,54,499,4,6,1,0,0,1
2023,5,9,8,45,27.1,748,20,47,53,497.33,4,6,1,0,0,-1.67
2023,5,9,8,50,27.1,748,20,46,56,498,4,6,1,0,0,0.67
2023,5,9,8,55,27.1,748,20,47,54,497.67,4,6,1,0,0,-0.33
2023,5,9,9,0,27.1,748,20,48,55,495.5,4,6,1,0,0,-2.17
2023,5,9,9,5,27.2,748,20,47,55,495.33,4,6,1,0,0,-0.17
2023,5,9,9,10,27.2,748,20,47,53,496.5,4,6,1,0,0,1.17
2023,5,9,9,15,27.2,748,20,48,55,495.33,4,6,1,0,0,-1.17
2023,5,9,9,20,27.2,748,20,48,55,495,4,6,1,0,0,-0.33
2023,5,9,9,25,27.3,748,20,47,56,494.67,4,6,1,0,0,-0.33
2023,5,9,9,30,27.3,749,20,48,55,494.5,4,6,1,0,0,-0.17
2023,5,9,9,35,27.3,749,20,48,56,494.33,4,6,1,0,0,-0.17
2023,5,9,9,40,27.3,749,20,49,56,494,4,6,1,0,0,-0.33
2023,5,9,9,45,27.3,749,20,49,57,493.33,4,6,1,0,0,-0.67
2023,5,9,9,50,27.3,749,20,50,58,493.5,4,6,1,0,0,0.17
2023,5,9,9,55,27.4,749,20,49,56,493,4,6,1,0,0,-0.5
2023,5,9,10,0,27.4,749,20,50,56,493.5,4,6,1,0,0,0.5
2023,5,9,10,5,27.4,749,20,49,57,491.67,4,6,1,0,0,-1.83
2023,5,9,10,10,27.4,749,20,48,54,492,4,6,1,0,0,0.33
2023,5,9,10,15,27.4,749,20,49,57,491,4,6,1,0,0,-1
2023,5,9,10,20,27.4,749,20,50,58,491,4,6,1,0,0,0
2023,5,9,10,25,27.4,749,20,50,57,490.33,4,6,1,0,0,-0.67
2023,5,9,10,30,27.4,749,20,50,58,490.5,4,6,1,0,0,0.17
2023,5,9,10,35,27.4,749,20,50,58,490.67,4,6,1,0,0,0.17
2023,5,9,10,40,27.4,749,20,50,58,490.5,4,6,1,0,0,-0.17
2023,5,9,10,45,27.4,749,20,50,57,490,4,6,1,0,0,-0.5
2023,5,9,10,50,27.4,749,20,50,58,488,4,6,1,0,0,-2
2023,5,9,10,55,27.4,749,20,50,58,488.67,4,6,1,0,0,0.67
2023,5,9,11,5,27.4,749,20,49,56,488.67,4,6,1,0,0,0
2023,5,9,11,10,27.4,749,20,50,58,487,4,6,1,0,0,-1.67
2023,5,9,11,15,27.4,749,20,51,58,486.67,4,6,1,0,0,-0.33
2023,5,9,11,20,27.4,749,20,51,58,487,4,6,1,0,0,0.33
2023,5,9,11,25,27.4,749,20,51,59,486.33,4,6,1,0,0,-0.67
2023,5,9,11,30,27.4,749,20,52,61,486.5,4,6,1,0,0,0.17
2023,5,9,11,35,27.4,749,20,51,59,485.33,4,6,1,0,0,-1.17
2023,5,9,11,40,27.4,749,20,53,62,486,4,6,1,0,0,0.67
2023,5,9,11,45,27.4,749,20,52,59,485,4,6,1,0,0,-1
2023,5,9,11,50,27.4,749,20,51,56,483.5,4,6,1,0,0,-1.5
2023,5,9,11,55,27.4,749,20,52,61,484,4,6,1,0,0,0.5
2023,5,9,12,0,27.4,749,20,52,60,484,4,6,1,0,0,0
2023,5,9,12,5,27.4,749,20,53,60,484.67,4,6,1,0,0,0.67
2023,5,9,12,10,27.4,749,20,53,60,484.5,4,6,1,0,0,-0.17
2023,5,9,12,15,27.4,749,20,52,60,483.67,4,6,1,0,0,-0.83
2023,5,9,12,20,27.4,749,20,52,59,483,4,6,1,0,0,-0.67
2023,5,9,12,25,27.4,749,20,53,60,482.33,4,6,1,0,0,-0.67
2023,5,9,12,30,27.5,749,20,52,58,481.5,4,6,1,0,0,-0.83
2023,5,9,12,35,27.5,749,20,52,59,480.67,4,6,1,0,0,-0.83
2023,5,9,12,40,27.5,749,20,53,62,480.5,4,6,1,0,0,-0.17
2023,5,9,12,45,27.5,749,20,52,60,480,4,6,1,0,0,-0.5
2023,5,9,12,50,27.5,749,20,52,60,480,4,6,1,0,0,0
2023,5,9,12,55,27.5,749,20,53,61,479.33,4,6,1,0,0,-0.67
2023,5,9,13,0,27.5,749,20,53,61,478.5,4,6,1,0,0,-0.83
2023,5,9,13,5,27.5,748,20,52,60,477.67,4,6,1,0,0,-0.83
2023,5,9,13,10,27.5,748,20,53,62,477.5,4,6,1,0,0,-0.17
2023,5,9,13,15,27.5,749,20,53,60,476.67,4,6,1,0,0,-0.83
2023,5,9,13,20,27.5,749,20,52,60,476.5,4,6,1,0,0,-0.17
2023,5,9,13,25,27.5,749,20,52,61,475.67,4,6,1,0,0,-0.83
2023,5,9,13,30,27.5,749,20,52,62,476,4,6,1,0,0,0.33
2023,5,9,13,35,27.6,748,20,53,61,475.33,4,6,1,0,0,-0.67
2023,5,9,13,40,27.6,748,20,52,60,474,4,6,1,0,0,-1.33
2023,5,9,13,45,27.6,748,20,53,60,473.67,4,6,1,0,0,-0.33
2023,5,9,13,50,27.6,748,20,52,62,472,4,6,1,0,0,-1.67
2023,5,9,13,55,27.6,748,20,52,61,470.67,4,6,1,0,0,-1.33
2023,5,9,14,5,27.6,748,20,54,61,470.33,4,6,1,0,0,-0.34
2023,5,9,14,10,27.6,748,20,54,62,469,4,6,1,0,0,-1.33
2023,5,9,14,15,27.6,748,20,53,62,468.33,4,6,1,0,0,-0.67
2023,5,9,14,20,27.6,748,19,53,62,467.5,4,6,1,0,0,-0.83
2023,5,9,14,25,27.6,748,19,54,62,468.67,4,6,1,0,0,1.17
2023,5,9,14,30,27.6,748,19,54,62,466.5,4,6,1,0,0,-2.17
2023,5,9,14,35,27.6,748,19,53,60,467,4,6,1,0,0,0.5
2023,5,9,14,40,27.6,748,19,54,63,465,4,6,1,0,0,-2
2023,5,9,14,45,27.6,748,19,53,62,466.33,4,6,1,0,0,1.33
2023,5,9,14,50,27.6,748,19,54,60,466,4,6,1,0,0,-0.33
2023,5,9,14,55,27.6,748,19,53,60,465,4,6,1,0,0,-1
2023,5,9,15,0,27.6,748,19,52,62,465.5,4,6,1,0,0,0.5
2023,5,9,15,5,27.6,748,19,52,59,464.67,4,6,1,0,0,-0.83
2023,5,9,15,10,27.6,749,19,54,62,463,4,6,1,0,0,-1.67
2023,5,9,15,15,27.6,749,19,51,58,463.33,4,6,1,0,0,0.33
2023,5,9,15,20,27.6,749,19,50,60,463.5,4,6,1,0,0,0.17
2023,5,9,15,25,27.6,749,19,51,59,463.33,4,6,1,0,0,-0.17
2023,5,9,15,30,27.6,749,19,50,56,461.5,4,6,1,0,0,-1.83
2023,5,9,15,35,27.5,749,19,50,58,461.33,4,6,1,0,0,-0.17
2023,5,9,15,40,27.5,749,19,50,58,461.5,4,6,1,0,0,0.17
2023,5,9,15,45,27.5,749,19,50,59,460.67,4,6,1,0,0,-0.83
2023,5,9,15,50,27.5,749,19,50,57,461,4,6,1,0,0,0.33
2023,5,9,15,55,27.5,749,19,50,56,461.67,4,6,1,0,0,0.67
2023,5,9,16,0,27.5,749,19,49,56,460,4,6,1,0,0,-1.67
2023,5,9,16,5,27.5,749,19,49,56,459,4,6,1,0,0,-1
2023,5,9,16,10,27.5,749,19,50,56,458.5,4,6,1,0,0,-0.5
2023,5,9,16,15,27.5,749,19,49,56,459,4,6,1,0,0,0.5
2023,5,9,16,20,27.5,749,19,50,58,458,4,6,1,0,0,-1
2023,5,9,16,25,27.5,749,19,49,57,458,4,6,1,0,0,0
2023,5,9,16,30,27.5,749,19,48,54,457.5,4,6,1,0,0,-0.5
2023,5,9,16,35,27.5,749,19,49,55,457.33,4,6,1,0,0,-0.17
2023,5,9,16,40,27.5,749,19,48,56,458,4,6,1,0,0,0.67
2023,5,9,16,45,27.5,749,19,49,56,456,4,6,1,0,0,-2
2023,5,9,16,50,27.5,749,19,48,56,456.5,4,6,1,0,0,0.5
2023,5,9,16,55,27.5,749,19,48,54,457,4,6,1,0,0,0.5
2023,5,9,17,5,27.4,749,19,49,57,455.67,4,6,1,0,0,-1.33
2023,5,9,17,10,27.4,750,19,48,54,455.5,4,6,1,0,0,-0.17
2023,5,9,17,15,27.4,750,19,48,57,455,4,6,1,0,0,-0.5
2023,5,9,17,20,27.4,750,19,48,56,453.5,4,6,1,0,0,-1.5
2023,5,9,17,25,27.4,750,19,49,56,453.67,4,6,1,0,0,0.17
2023,5,9,17,30,27.4,750,19,48,55,452.5,4,6,1,0,0,-1.17
2023,5,9,17,35,27.4,750,19,49,56,451.67,4,6,1,0,0,-0.83
2023,5,9,17,40,27.4,750,19,49,56,453,4,6,1,0,0,1.33
2023,5,9,17,45,27.4,750,19,48,54,452,4,6,1,0,0,-1
2023,5,9,17,50,27.3,750,19,49,56,453,4,6,1,0,0,1
2023,5,9,17,55,27.3,750,19,50,58,451.67,4,6,1,0,0,-1.33
2023,5,9,18,0,27.3,750,19,49,55,451,4,6,1,0,0,-0.67
2023,5,9,18,5,27.3,750,19,49,57,449.67,4,6,1,0,0,-1.33
2023,5,9,18,10,27.3,750,19,48,56,449,4,6,1,0,0,-0.67
2023,5,9,18,15,27.3,750,19,50,58,448,4,6,1,0,0,-1
2023,5,9,18,20,27.3,750,19,49,56,447,4,6,1,0,0,-1
2023,5,9,18,25,27.3,750,19,49,58,445.67,4,6,1,0,0,-1.33
2023,5,9,18,30,27.3,750,19,49,56,446.5,4,6,1,0,0,0.83
2023,5,9,18,35,27.3,750,19,49,57,444.67,4,6,1,0,0,-1.83
2023,5,9,18,40,27.2,750,19,49,56,445.5,4,6,1,0,0,0.83
2023,5,9,18,45,27.2,750,19,49,56,446,4,6,1,0,0,0.5
2023,5,9,18,50,27.2,750,19,48,54,446.5,4,6,1,0,0,0.5
2023,5,9,18,55,27.2,751,19,49,57,445.67,4,6,1,0,0,-0.83
2023,5,9,19,0,27.2,751,19,48,54,446,4,6,1,0,0,0.33
2023,5,9,19,5,27.2,751,19,48,56,445.33,4,6,1,0,0,-0.67
2023,5,9,19,10,27.2,751,19,48,56,445.5,4,6,1,0,0,0.17
2023,5,9,19,15,27.1,751,19,48,56,445.67,4,6,1,0,0,0.17
2023,5,9,19,20,27.1,751,19,48,52,444.5,4,6,1,0,0,-1.17
2023,5,9,19,25,27.1,751,19,48,55,444,4,6,1,0,0,-0.5
2023,5,9,19,30,27.1,751,19,48,56,443.5,4,6,1,0,0,-0.5
2023,5,9,19,35,27.1,751,19,47,53,443.67,4,6,1,0,0,0.17
2023,5,9,19,40,27.1,751,19,46,52,443.5,4,6,1,0,0,-0.17
2023,5,9,19,45,27.1,751,19,47,53,443.33,4,6,1,0,0,-0.17
2023,5,9,19,50,27,751,19,46,54,443,4,6,1,0,0,-0.33
2023,5,9,19,55,27,751,19,46,53,442,4,6,1,0,0,-1
2023,5,9,20,5,27,751,19,46,55,442.67,4,6,1,0,0,0.67
2023,5,9,20,10,27,751,19,45,52,443,4,6,1,0,0,0.33
2023,5,9,20,15,27,751,19,45,50,442,4,6,1,0,0,-1
2023,5,9,20,20,27,751,19,46,53,443.5,4,6,1,0,0,1.5
2023,5,9,20,25,27,751,19,45,51,443,4,6,1,0,0,-0.5
2023,5,9,20,30,27,751,19,44,50,442,4,6,1,0,0,-1
2023,5,9,20,35,27,751,19,44,52,442.67,4,6,1,0,0,0.67
2023,5,9,20,40,27,751,19,44,52,442.5,4,6,1,0,0,-0.17
2023,5,9,20,45,27,751,19,44,52,443,4,6,1,0,0,0.5
2023,5,9,20,50,27,751,19,44,53,443,4,6,1,0,0,0
2023,5,9,20,55,27,751,19,43,52,442.67,4,6,1,0,0,-0.33
2023,5,9,21,0,27,751,19,45,52,443,4,5,1,0,0,0.33
2023,5,9,21,5,26.9,751,19,43,50,441.67,4,5,1,0,0,-1.33
2023,5,9,21,10,26.9,751,19,44,51,443.5,4,5,1,0,0,1.83
2023,5,9,21,15,26.9,751,19,43,50,442.67,4,5,1,0,0,-0.83
2023,5,9,21,20,26.9,751,19,43,48,444,4,5,1,0,0,1.33
2023,5,9,21,25,26.9,751,19,44,51,443,4,5,1,0,0,-1
2023,5,9,21,30,26.9,751,19,43,50,443,4,5,1,0,0,0
2023,5,9,21,35,26.9,751,19,44,50,443.33,4,5,1,0,0,0.33
2023,5,9,21,40,26.9,751,19,42,51,443.5,4,5,1,0,0,0.17
2023,5,9,21,45,26.9,751,19,44,49,444.67,4,5,1,0,0,1.17
2023,5,9,21,50,26.9,751,19,44,51,445.5,4,5,1,0,0,0.83
2023,5,9,21,55,26.9,751,19,45,51,444.67,4,5,1,0,0,-0.83
2023,5,9,22,0,26.9,751,19,44,51,444.5,4,5,1,0,0,-0.17
2023,5,9,22,5,26.9,751,19,45,50,444.67,4,5,1,0,0,0.17
2023,5,9,22,10,26.9,751,19,43,50,445,4,5,1,0,0,0.33
2023,5,9,22,15,26.9,751,19,45,52,446.33,4,5,1,0,0,1.33
2023,5,9,22,20,26.9,751,19,44,50,445.5,4,5,1,0,0,-0.83
2023,5,9,22,25,26.9,751,19,44,50,446.67,4,5,1,0,0,1.17
2023,5,9,22,30,26.9,751,19,44,52,446.5,4,5,1,0,0,-0.17
2023,5,9,22,35,26.9,751,19,45,53,446.33,4,5,1,0,0,-0.17
2023,5,9,22,40,26.9,751,19,45,52,446,4,5,1,0,0,-0.33
2023,5,9,22,45,26.9,752,19,44,51,446,4,5,1,0,0,0
2023,5,9,22,50,26.8,752,20,44,52,446,4,5,1,0,0,0
2023,5,9,22,55,26.9,752,20,45,52,445.67,4,5,1,0,0,-0.33
2023,5,9,23,5,26.9,752,20,44,51,449,4,5,1,0,0,3.33
2023,5,9,23,10,26.9,752,20,44,52,451.5,4,5,1,0,0,2.5
2023,5,9,23,15,26.8,752,20,44,50,453,4,5,1,0,0,1.5
2023,5,9,23,20,26.8,752,20,44,52,455.5,4,5,1,0,0,2.5
2023,5,9,23,25,26.8,752,20,46,52,457.33,4,5,1,0,0,1.83
2023,5,9,23,30,26.8,752,20,46,53,458,4,5,1,0,0,0.67
2023,5,9,23,35,26.8,752,20,45,52,459.67,4,5,1,0,0,1.67
2023,5,9,23,40,26.8,752,20,45,54,461.5,4,5,1,0,0,1.83
2023,5,9,23,45,26.8,752,20,45,51,462,4,5,1,0,0,0.5
2023,5,9,23,50,26.8,752,20,44,52,465.5,4,5,1,0,0,3.5
2023,5,9,23,55,26.8,752,20,44,51,466.67,4,5,1,0,0,1.17
2023,5,10,0,0,26.8,752,20,45,52,468,4,5,1,0,0,1.33
2023,5,10,0,5,26.8,752,20,45,52,468.33,4,5,1,0,0,0.33
2023,5,10,0,10,26.8,752,20,44,50,469.5,4,5,1,0,0,1.17
2023,5,10,0,15,26.8,752,20,44,51,471,4,5,1,0,0,1.5
2023,5,10,0,20,26.8,752,20,46,52,473,4,5,1,0,0,2
2023,5,10,0,25,26.8,752,20,45,50,474.67,4,5,1,0,0,1.67
2023,5,10,0,30,26.8,752,20,44,50,474.5,4,5,1,0,0,-0.17
2023,5,10,0,35,26.8,752,20,44,51,476,4,5,1,0,0,1.5
2023,5,10,0,40,26.8,752,20,46,51,477.5,4,5,1,0,0,1.5
2023,5,10,0,45,26.8,752,20,45,53,479.33,4,5,1,0,0,1.83
2023,5,10,0,50,26.8,752,20,46,52,480.5,4,5,1,0,0,1.17
2023,5,10,0,55,26.8,752,20,45,51,484,4,5,1,0,0,3.5
2023,5,10,1,0,26.8,752,20,44,50,488,4,5,1,0,0,4
2023,5,10,1,5,26.8,752,20,45,51,490.67,4,5,1,0,0,2.67
2023,5,10,1,10,26.8,752,20,44,49,495,4,5,1,0,0,4.33
2023,5,10,1,15,26.8,752,20,44,51,498,4,5,1,0,0,3
2023,5,10,1,20,26.8,752,20,44,50,498.5,4,5,1,0,0,0.5
2023,5,10,1,25,26.8,752,20,44,50,499,4,5,1,0,0,0.5
2023,5,10,1,30,26.8,752,20,44,52,499.5,4,5,1,0,0,0.5
2023,5,10,1,35,26.8,752,20,43,50,501.67,4,5,1,0,0,2.17
2023,5,10,1,40,26.8,752,20,42,49,504.5,4,5,1,0,0,2.83
2023,5,10,1,45,26.8,752,20,43,49,503,4,5,1,0,0,-1.5
2023,5,10,1,50,26.8,752,20,43,48,503,4,5,1,0,0,0
2023,5,10,1,55,26.8,752,20,42,49,503.33,4,5,1,0,0,0.33
2023,5,10,2,5,26.7,753,20,43,50,505,4,5,1,0,0,1.67
2023,5,10,2,10,26.7,753,20,44,48,504.5,4,5,1,0,0,-0.5
2023,5,10,2,15,26.7,753,20,43,50,504.33,4,5,1,0,0,-0.17
2023,5,10,2,20,26.7,753,20,44,50,504,4,5,1,0,0,-0.33
2023,5,10,2,25,26.7,753,20,43,49,503,4,5,1,0,0,-1
2023,5,10,2,30,26.7,753,20,43,48,503.5,4,5,1,0,0,0.5
2023,5,10,2,35,26.7,753,20,43,50,504,4,5,1,0,0,0.5
2023,5,10,2,40,26.7,753,20,43,50,504.5,4,5,1,0,0,0.5
2023,5,10,2,45,26.7,753,20,44,51,503.33,4,5,1,0,0,-1.17
2023,5,10,2,50,26.7,753,20,43,50,501,4,5,1,0,0,-2.33
2023,5,10,2,55,26.7,753,20,43,48,503,4,5,1,0,0,2
2023,5,10,3,0,26.7,753,20,42,48,503,4,5,1,0,0,0
2023,5,10,3,5,26.7,753,20,43,49,502.33,4,5,1,0,0,-0.67
2023,5,10,3,10,26.6,753,20,44,50,502,4,5,1,0,0,-0.33
2023,5,10,3,15,26.6,753,20,44,51,502.33,4,5,1,0,0,0.33
2023,5,10,3,20,26.6,753,20,43,48,502,4,5,1,0,0,-0.33
2023,5,10,3,25,26.6,753,20,44,51,502.67,4,5,1,0,0,0.67
2023,5,10,3,30,26.6,753,20,44,50,501.5,4,5,1,0,0,-1.17
2023,5,10,3,35,26.6,753,20,43,47,500,4,5,1,0,0,-1.5
2023,5,10,3,40,26.6,753,20,44,50,501.5,4,5,1,0,0,1.5
2023,5,10,3,45,26.6,753,20,44,50,499.67,4,5,1,0,0,-1.83
2023,5,10,3,50,26.6,753,20,44,50,499,4,5,1,0,0,-0.67
2023,5,10,3,55,26.6,753,20,43,50,499,4,5,1,0,0,0
2023,5,10,4,0,26.6,753,20,43,49,499,4,5,1,0,0,0
2023,5,10,4,5,26.5,753,20,43,50,499,4,5,1,0,0,0
2023,5,10,4,10,26.5,753,20,44,51,498.67,4,5,1,0,0,-0.33
2023,5,10,4,15,26.5,753,20,44,50,497.5,4,5,1,0,0,-1.17
2023,5,10,4,20,26.5,754,20,44,50,497.67,4,5,1,0,0,0.17
2023,5,10,4,25,26.5,754,20,44,51,497,4,5,1,0,0,-0.67
2023,5,10,4,30,26.5,754,20,44,51,496.33,4,5,1,0,0,-0.67
2023,5,10,4,35,26.5,754,20,44,49,496.5,4,5,1,0,0,0.17
2023,5,10,4,40,26.5,754,20,43,50,497,4,5,1,0,0,0.5
2023,5,10,4,45,26.5,754,20,43,49,496,4,5,1,0,0,-1
2023,5,10,4,50,26.5,754,20,44,51,495,4,5,1,0,0,-1
2023,5,10,4,55,26.5,754,20,42,48,494.5,4,5,1,0,0,-0.5
2023,5,10,5,5,26.4,754,20,42,48,495,4,5,1,0,0,0.5
2023,5,10,5,10,26.4,754,20,43,49,494,4,5,1,0,0,-1
2023,5,10,5,15,26.4,754,20,42,49,494.5,4,5,1,0,0,0.5
2023,5,10,5,20,26.4,754,20,42,48,493.67,4,5,1,0,0,-0.83
2023,5,10,5,25,26.4,754,20,44,50,493,4,5,1,0,0,-0.67
2023,5,10,5,30,26.4,754,20,42,49,492.33,4,5,1,0,0,-0.67
2023,5,10,5,35,26.4,754,20,44,50,491.5,4,5,1,0,0,-0.83
2023,5,10,5,40,26.4,754,20,42,48,491.67,4,5,1,0,0,0.17
2023,5,10,5,45,26.4,754,20,43,50,491.5,4,5,1,0,0,-0.17
2023,5,10,5,50,26.4,754,20,43,51,492.33,4,5,1,0,0,0.83
2023,5,10,5,55,26.4,754,20,42,49,492.5,4,5,1,0,0,0.17
2023,5,10,6,0,26.3,754,20,42,48,491.33,4,5,1,0,0,-1.17
2023,5,10,6,5,26.3,754,20,42,48,490.5,4,5,1,0,0,-0.83
2023,5,10,6,10,26.3,754,20,42,48,489,4,5,1,0,0,-1.5
2023,5,10,6,15,26.3,754,20,42,48,489.5,4,5,1,0,0,0.5
2023,5,10,6,20,26.3,754,20,41,48,488.67,4,5,1,0,0,-0.83
2023,5,10,6,25,26.3,754,20,40,48,488.5,4,5,1,0,0,-0.17
2023,5,10,6,30,26.3,754,20,41,47,488,4,5,1,0,0,-0.5
2023,5,10,6,35,26.3,754,20,41,48,488.5,4,5,1,0,0,0.5
2023,5,10,6,40,26.3,754,20,41,48,489,4,5,1,0,0,0.5
2023,5,10,6,45,26.3,754,20,42,47,488.5,4,5,1,0,0,-0.5
2023,5,10,6,50,26.3,754,20,40,45,488.33,4,5,1,0,0,-0.17
2023,5,10,6,55,26.3,755,20,40,47,488,4,5,1,0,0,-0.33
2023,5,10,7,0,26.3,755,20,40,46,487.33,4,5,1,0,0,-0.67
2023,5,10,7,5,26.3,755,20,40,46,486.5,4,5,1,0,0,-0.83
2023,5,10,7,10,26.3,755,20,40,45,487,4,5,1,0,0,0.5
2023,5,10,7,15,26.3,755,20,40,46,486.5,4,5,1,0,0,-0.5
2023,5,10,7,20,26.3,755,20,39,44,485.67,4,5,1,0,0,-0.83
2023,5,10,7,25,26.3,755,20,38,44,487,4,5,1,0,0,1.33
2023,5,10,7,30,26.3,755,20,39,46,485.33,4,5,1,0,0,-1.67
2023,5,10,7,35,26.3,755,20,39,44,485.5,4,5,1,0,0,0.17
2023,5,10,7,40,26.3,755,20,38,43,484.33,4,5,1,0,0,-1.17
2023,5,10,7,45,26.3,755,20,38,44,485,4,5,1,0,0,0.67
2023,5,10,7,50,26.3,755,20,38,42,482.67,4,5,1,0,0,-2.33
2023,5,10,7,55,26.3,755,20,38,44,484,4,5,1,0,0,1.33
2023,5,10,8,5,26.4,755,20,38,42,486,4,5,1,0,0,2
2023,5,10,8,10,26.4,755,20,37,43,488.33,4,5,1,0,0,2.33
2023,5,10,8,15,26.4,755,20,36,40,491.5,4,5,1,0,0,3.17
2023,5,10,8,20,26.4,755,20,35,40,495,4,5,1,0,0,3.5
2023,5,10,8,25,26.5,755,20,35,39,498,4,5,1,0,0,3
2023,5,10,8,30,26.5,755,20,34,39,499.33,4,5,1,0,0,1.33
2023,5,10,8,35,26.5,755,20,33,37,500,4,5,1,0,0,0.67
2023,5,10,8,40,26.5,755,20,34,39,502,4,5,1,0,0,2
2023,5,10,8,45,26.6,755,20,34,40,505,4,5,1,0,0,3
2023,5,10,8,50,26.6,755,20,34,39,506,4,5,1,0,0,1
2023,5,10,8,55,26.7,755,20,34,38,508.5,4,5,1,0,0,2.5
2023,5,10,9,0,26.7,755,20,33,38,510.33,4,4,1,0,0,1.83
2023,5,10,9,5,26.7,755,20,32,36,511.5,4,4,1,0,0,1.17
2023,5,10,9,10,26.8,755,20,32,37,511,4,4,1,0,0,-0.5
2023,5,10,9,15,26.8,755,20,32,36,512,4,4,1,0,0,1
2023,5,10,9,20,26.8,755,20,32,37,513,4,4,1,0,0,1
2023,5,10,9,25,26.8,756,20,32,36,514.5,4,4,1,0,0,1.5
2023,5,10,9,30,26.9,755,19,30,34,516.33,4,4,1,0,0,1.83
2023,5,10,9,35,26.9,756,19,30,34,516,4,4,1,0,0,-0.33
2023,5,10,9,40,26.9,756,19,28,32,530.67,4,4,1,0,0,14.67
2023,5,10,9,45,26.9,756,19,25,29,544.5,4,4,1,0,0,13.83
2023,5,10,9,50,26.9,756,18,22,26,553,4,4,1,0,0,8.5
2023,5,10,9,55,26.9,756,18,20,22,546,4,4,1,0,0,-7
2023,5,10,10,0,26.8,756,18,18,20,525.67,4,4,0,1,1,-20.33
2023,5,10,10,5,26.7,756,17,36,40,582.5,4,4,0,1,1,56.83
2023,5,10,10,10,26.6,756,17,17,20,550.33,4,4,0,1,1,-32.17
2023,5,10,10,15,26.5,756,16,66,76,538,4,4,0,1,1,-12.33
2023,5,10,10,20,26.3,756,16,43,48,566.67,4,4,1,1,0,28.67
2023,5,10,10,25,26.1,756,16,8,9,496,4,4,1,1,0,-70.67
2023,5,10,10,30,25.8,756,15,8,8,464.33,4,4,1,1,0,-31.67
2023,5,10,10,35,25.4,756,15,6,8,452,4,4,1,1,0,-12.33
2023,5,10,10,40,25,756,15,7,8,442.67,4,4,1,1,0,-9.33
2023,5,10,10,45,24.6,756,16,6,6,437.5,4,4,1,1,0,-5.17
2023,5,10,10,50,24.3,756,16,6,6,432.67,4,4,1,1,0,-4.83
2023,5,10,10,55,24,756,16,6,7,431.5,4,4,1,1,0,-1.17
2023,5,10,11,5,23.7,756,16,6,6,456.5,4,3,1,1,0,25
2023,5,10,11,10,23.6,756,16,6,8,455.33,4,3,1,1,0,-1.17
2023,5,10,11,15,23.4,756,16,6,6,448,4,3,1,1,0,-7.33
2023,5,10,11,20,23.3,756,17,5,6,454,4,3,1,1,0,6
2023,5,10,11,25,23.3,756,17,5,5,461,4,3,1,1,0,7
2023,5,10,11,30,23.3,756,17,6,6,466.33,4,3,1,1,0,5.33
2023,5,10,11,35,23.3,756,17,5,5,469.5,4,3,1,1,0,3.17
2023,5,10,11,40,23.3,756,17,5,6,479,4,3,1,1,0,9.5
2023,5,10,11,45,23.3,756,17,5,5,474.5,4,3,1,1,0,-4.5
2023,5,10,11,50,23.3,756,17,5,5,476.33,4,3,1,1,0,1.83
2023,5,10,11,55,23.3,756,16,4,6,468.5,4,3,1,1,0,-7.83
2023,5,10,12,0,23.3,756,16,4,5,459.33,4,1,1,1,0,-9.17
2023,5,10,12,5,23.2,756,16,5,6,452.5,4,1,1,1,0,-6.83
2023,5,10,12,10,23.2,756,16,5,5,461.67,4,1,1,1,0,9.17
2023,5,10,12,15,23.2,756,16,4,6,486.5,4,1,1,1,0,24.83
2023,5,10,12,20,23.2,756,17,5,6,509.33,4,1,1,1,0,22.83
